STATION,DATE,MAX
72530094846,2017-08-25,75.0
72530094846,2017-08-26,78.1
72530094846,2017-08-27,78.1
72530094846,2017-08-28,80.1
72530094846,2017-08-29,80.1
72530094846,2017-08-30,82.0
72530094846,2017-08-31,82.0
72530094846,2017-09-01,73.0
72530094846,2017-09-02,75.0
72530094846,2017-09-03,84.0
72530094846,2017-09-04,84.0
72530094846,2017-09-05,82.0
72530094846,2017-09-06,70.0
72530094846,2017-09-07,71.1
72530094846,2017-09-08,71.1
72530094846,2017-09-09,72.0
72530094846,2017-09-10,72.0
72530094846,2017-09-11,75.0
72530094846,2017-09-12,77.0
72530094846,2017-09-13,77.0
72530094846,2017-09-14,81.0
72530094846,2017-09-15,87.1
72530094846,2017-09-16,88.0
72530094846,2017-09-17,88.0
72530094846,2017-09-18,86.0
72530094846,2017-09-19,79.0
72530094846,2017-09-20,91.9
72530094846,2017-09-21,93.9
72530094846,2017-09-22,93.9
72530094846,2017-09-23,95.0
72530094846,2017-09-24,95.0
72530094846,2017-09-25,93.0
72530094846,2017-09-26,91.9
72530094846,2017-09-27,91.9
72530094846,2017-09-28,73.9
72530094846,2017-09-29,73.9
72530094846,2017-09-30,70.0
72530094846,2017-10-01,72.0
72530094846,2017-10-02,82.9
72530094846,2017-10-03,82.9
72530094846,2017-10-04,78.1
72530094846,2017-10-05,77.0
72530094846,2017-10-06,77.0
72530094846,2017-10-07,79.0
72530094846,2017-10-08,79.0
72530094846,2017-10-09,81.0
72530094846,2017-10-10,64.9
72530094846,2017-10-11,63.0
72530094846,2017-10-12,62.1
72530094846,2017-10-13,73.0
72530094846,2017-10-14,73.0
72530094846,2017-10-15,68.0
72530094846,2017-10-16,68.0
72530094846,2017-10-17,70.0
72530094846,2017-10-18,71.1
72530094846,2017-10-19,71.1
72530094846,2017-10-20,78.1
72530094846,2017-10-21,78.1
72530094846,2017-10-22,72.0
72530094846,2017-10-23,54.0
72530094846,2017-10-24,54.0
72530094846,2017-10-25,53.1
72530094846,2017-10-26,60.1
72530094846,2017-10-27,60.1
72530094846,2017-10-28,53.1
72530094846,2017-10-29,46.0
72530094846,2017-10-30,50.0
72530094846,2017-10-31,50.0
72530094846,2017-11-01,44.1
72530094846,2017-11-02,51.1
72530094846,2017-11-03,51.1
72530094846,2017-11-04,48.2
72530094846,2017-11-05,52.0
72530094846,2017-11-06,52.0
72530094846,2017-11-07,45.0
72530094846,2017-11-08,46.0
72530094846,2017-11-09,46.0
72530094846,2017-11-10,33.1
72530094846,2017-11-11,36.0
72530094846,2017-11-12,39.9
72530094846,2017-11-13,39.9
72530094846,2017-11-14,48.9
72530094846,2017-11-15,52.0
72530094846,2017-11-16,52.0
72530094846,2017-11-17,45.0
72530094846,2017-11-18,48.2
72530094846,2017-11-19,48.0
72530094846,2017-11-20,52.0
72530094846,2017-11-21,52.0
72530094846,2017-11-22,44.1
72530094846,2017-11-23,46.0
72530094846,2017-11-24,63.0
72530094846,2017-11-25,63.0
72530094846,2017-11-26,55.0
72530094846,2017-11-27,55.9
72530094846,2017-11-28,61.0
72530094846,2017-11-29,61.0
72530094846,2017-11-30,54.0
72530094846,2017-12-01,54.0
72530094846,2017-12-02,54.0
72530094846,2017-12-03,57.9
72530094846,2017-12-04,64.9
72530094846,2017-12-05,64.9
72530094846,2017-12-06,44.1
72530094846,2017-12-07,35.1
72530094846,2017-12-08,37.0
72530094846,2017-12-09,37.0
72530094846,2017-12-10,35.1
72530094846,2017-12-11,39.0
72530094846,2017-12-12,39.0
72530094846,2017-12-13,37.9
72530094846,2017-12-14,37.9
72530094846,2017-12-15,34.0
72530094846,2017-12-16,46.0
72530094846,2017-12-17,46.0
72530094846,2017-12-18,46.0
72530094846,2017-12-19,50.0
72530094846,2017-12-20,50.0
72530094846,2017-12-21,39.9
72530094846,2017-12-22,39.9
72530094846,2017-12-23,39.0
72530094846,2017-12-24,33.1
72530094846,2017-12-25,21.9
72530094846,2017-12-26,21.0
72530094846,2017-12-27,7.0
72530094846,2017-12-28,15.1
72530094846,2017-12-29,15.1
72530094846,2017-12-30,15.8
72530094846,2017-12-31,15.1
72530094846,2018-01-01,12.9
72530094846,2018-01-02,7.0
72530094846,2018-01-03,17.1
72530094846,2018-01-04,17.1
72530094846,2018-01-05,12.0
72530094846,2018-01-06,17.1
72530094846,2018-01-07,30.0
72530094846,2018-01-08,37.0
72530094846,2018-01-09,37.0
72530094846,2018-01-10,51.8
72530094846,2018-01-11,59.0
72530094846,2018-01-12,39.0
72530094846,2018-01-13,23.0
72530094846,2018-01-14,21.0
72530094846,2018-01-15,24.1
72530094846,2018-01-16,25.0
72530094846,2018-01-17,26.1
72530094846,2018-01-18,32.0
72530094846,2018-01-19,39.9
72530094846,2018-01-20,45.0
72530094846,2018-01-21,45.0
72530094846,2018-01-22,54.0
72530094846,2018-01-23,54.0
72530094846,2018-01-24,39.0
72530094846,2018-01-25,43.0
72530094846,2018-01-26,51.1
72530094846,2018-01-27,51.1
72530094846,2018-01-28,50.0
72530094846,2018-01-29,33.1
72530094846,2018-01-30,30.0
72530094846,2018-01-31,42.1
72530094846,2018-02-01,42.1
72530094846,2018-02-02,19.0
72530094846,2018-02-03,41.0
72530094846,2018-02-04,41.0
72530094846,2018-02-05,12.0
72530094846,2018-02-06,21.0
72530094846,2018-02-07,21.0
72530094846,2018-02-08,21.0
72530094846,2018-02-09,28.0
72530094846,2018-02-10,28.0
72530094846,2018-02-11,21.9
72530094846,2018-02-12,27.0
72530094846,2018-02-13,35.1
72530094846,2018-02-14,44.1
72530094846,2018-02-15,48.0
72530094846,2018-02-16,48.0
72530094846,2018-02-17,39.0
72530094846,2018-02-18,37.9
72530094846,2018-02-19,57.9
72530094846,2018-02-20,66.0
72530094846,2018-02-21,41.0
72530094846,2018-02-22,39.9
72530094846,2018-02-23,44.1
72530094846,2018-02-24,44.1
72530094846,2018-02-25,50.0
72530094846,2018-02-26,53.1
72530094846,2018-02-27,62.1
72530094846,2018-02-28,62.1
72530094846,2018-03-01,59.0
72530094846,2018-03-02,48.0
72530094846,2018-03-03,48.0
72530094846,2018-03-04,46.0
72530094846,2018-03-05,46.0
72530094846,2018-03-06,41.0
72530094846,2018-03-07,41.0
72530094846,2018-03-08,34.0
72530094846,2018-03-09,41.0
72530094846,2018-03-10,41.0
72530094846,2018-03-11,41.0
72530094846,2018-03-12,46.0
72530094846,2018-03-13,46.0
72530094846,2018-03-14,48.0
72530094846,2018-03-15,50.0
72530094846,2018-03-16,50.0
72530094846,2018-03-17,46.0
72530094846,2018-03-18,57.0
72530094846,2018-03-19,57.0
72530094846,2018-03-20,46.0
72530094846,2018-03-21,39.9
72530094846,2018-03-22,50.0
72530094846,2018-03-23,50.0
72530094846,2018-03-24,43.0
72530094846,2018-03-25,41.0
72530094846,2018-03-26,53.1
72530094846,2018-03-27,53.1
72530094846,2018-03-28,54.0
72530094846,2018-03-29,54.0
72530094846,2018-03-30,50.0
72530094846,2018-03-31,57.9
72530094846,2018-04-01,57.9
72530094846,2018-04-02,44.1
72530094846,2018-04-03,44.1
72530094846,2018-04-04,39.9
72530094846,2018-04-05,42.1
72530094846,2018-04-06,42.1
72530094846,2018-04-07,39.0
72530094846,2018-04-08,39.0
72530094846,2018-04-09,39.0
72530094846,2018-04-10,46.0
72530094846,2018-04-11,66.0
72530094846,2018-04-12,73.0
72530094846,2018-04-13,48.0
72530094846,2018-04-14,41.0
72530094846,2018-04-15,37.0
72530094846,2018-04-16,35.1
72530094846,2018-04-17,43.0
72530094846,2018-04-18,43.0
72530094846,2018-04-19,55.0
72530094846,2018-04-20,61.0
72530094846,2018-04-21,61.0
72530094846,2018-04-22,62.1
72530094846,2018-04-23,63.0
72530094846,2018-04-24,64.9
72530094846,2018-04-25,64.9
72530094846,2018-04-26,66.0
72530094846,2018-04-27,66.0
72530094846,2018-04-28,57.9
72530094846,2018-04-29,59.0
72530094846,2018-04-30,80.1
72530094846,2018-05-01,84.9
72530094846,2018-05-02,86.0
72530094846,2018-05-03,86.0
72530094846,2018-05-04,73.9
72530094846,2018-05-05,82.0
72530094846,2018-05-06,82.0
72530094846,2018-05-07,75.0
72530094846,2018-05-08,81.0
72530094846,2018-05-09,81.0
72530094846,2018-05-10,81.0
72530094846,2018-05-11,73.0
72530094846,2018-05-12,52.0
72530094846,2018-05-13,66.9
72530094846,2018-05-14,82.9
72530094846,2018-05-15,82.9
72530094846,2018-05-16,79.0
72530094846,2018-05-17,79.0
72530094846,2018-05-18,69.1
72530094846,2018-05-19,69.1
72530094846,2018-05-20,69.1
72530094846,2018-05-21,64.0
72530094846,2018-05-22,66.9
72530094846,2018-05-23,80.1
72530094846,2018-05-24,87.1
72530094846,2018-05-25,89.1
72530094846,2018-05-26,90.0
72530094846,2018-05-27,97.0
72530094846,2018-05-28,97.0
72530094846,2018-05-29,95.0
72530094846,2018-05-30,87.1
72530094846,2018-05-31,89.1
72530094846,2018-06-01,89.1
72530094846,2018-06-02,75.9
72530094846,2018-06-03,78.1
72530094846,2018-06-04,80.1
72530094846,2018-06-05,80.1
72530094846,2018-06-06,79.0
72530094846,2018-06-07,81.0
72530094846,2018-06-08,81.0
72530094846,2018-06-09,82.0
72530094846,2018-06-10,82.0
72530094846,2018-06-11,71.1
72530094846,2018-06-12,80.1
72530094846,2018-06-13,81.0
72530094846,2018-06-14,81.0
72530094846,2018-06-15,89.1
72530094846,2018-06-16,91.9
72530094846,2018-06-17,93.0
72530094846,2018-06-18,93.9
72530094846,2018-06-19,95.0
72530094846,2018-06-20,81.0
72530094846,2018-06-21,77.0
72530094846,2018-06-22,66.9
72530094846,2018-06-23,81.0
72530094846,2018-06-24,81.0
72530094846,2018-06-25,80.1
72530094846,2018-06-26,84.0
72530094846,2018-06-27,84.0
72530094846,2018-06-28,88.0
72530094846,2018-06-29,96.1
72530094846,2018-06-30,96.1
72530094846,2018-07-01,93.9
72530094846,2018-07-02,93.9
72530094846,2018-07-03,89.1
72530094846,2018-07-04,93.0
72530094846,2018-07-05,93.0
72530094846,2018-07-06,91.9
72530094846,2018-07-07,82.0
72530094846,2018-07-08,88.0
72530094846,2018-07-09,91.0
72530094846,2018-07-10,91.0
72530094846,2018-07-11,87.1
72530094846,2018-07-12,87.1
72530094846,2018-07-13,95.0
72530094846,2018-07-14,95.0
72530094846,2018-07-15,91.0
72530094846,2018-07-16,91.0
72530094846,2018-07-17,93.0
72530094846,2018-07-18,81.0
72530094846,2018-07-19,87.1
72530094846,2018-07-20,87.1
72530094846,2018-07-21,79.0
72530094846,2018-07-22,79.0
72530094846,2018-07-23,82.0
72530094846,2018-07-24,88.0
72530094846,2018-07-25,90.0
72530094846,2018-07-26,90.0
72530094846,2018-07-27,81.0
72530094846,2018-07-28,82.0
72530094846,2018-07-29,82.9
72530094846,2018-07-30,82.9
72530094846,2018-07-31,82.0
72530094846,2018-08-01,84.9
72530094846,2018-08-02,84.9
72530094846,2018-08-03,89.1
72530094846,2018-08-04,97.0
72530094846,2018-08-05,97.0
72530094846,2018-08-06,93.9
72530094846,2018-08-07,82.9
72530094846,2018-08-08,84.9
72530094846,2018-08-09,89.1
72530094846,2018-08-10,89.1
72530094846,2018-08-11,88.0
72530094846,2018-08-12,88.0
72530094846,2018-08-13,89.1
72530094846,2018-08-14,89.1
72530094846,2018-08-15,87.1
72530094846,2018-08-16,86.0
72530094846,2018-08-17,86.0
72530094846,2018-08-18,84.9
72530094846,2018-08-19,86.0
72530094846,2018-08-20,86.0
72530094846,2018-08-21,77.0
72530094846,2018-08-22,79.0
72530094846,2018-08-23,80.1
72530094846,2018-08-24,80.1
72530094846,2018-08-25,86.0
72530094846,2018-08-26,93.0
72530094846,2018-08-27,93.0
72530094846,2018-08-28,93.0
72530094846,2018-08-29,91.0
72530094846,2018-08-30,75.9
72530094846,2018-08-31,84.9
72530094846,2018-09-01,86.0
72530094846,2018-09-02,91.0
72530094846,2018-09-03,87.1
72530094846,2018-09-04,91.9
72530094846,2018-09-05,91.9
72530094846,2018-09-06,75.0
72530094846,2018-09-07,70.0
72530094846,2018-09-08,69.1
72530094846,2018-09-09,69.1
72530094846,2018-09-10,73.9
72530094846,2018-09-11,79.0
72530094846,2018-09-12,82.0
72530094846,2018-09-13,82.0
72530094846,2018-09-14,87.1
72530094846,2018-09-15,87.1
72530094846,2018-09-16,89.1
72530094846,2018-09-17,90.0
72530094846,2018-09-18,82.0
72530094846,2018-09-19,75.9
72530094846,2018-09-20,93.0
72530094846,2018-09-21,93.0
72530094846,2018-09-22,64.0
72530094846,2018-09-23,71.1
72530094846,2018-09-24,73.9
72530094846,2018-09-25,84.0
72530094846,2018-09-26,66.9
72530094846,2018-09-27,70.0
72530094846,2018-09-28,70.0
72530094846,2018-09-29,61.0
72530094846,2018-09-30,62.1
72530094846,2018-10-01,72.0
72530094846,2018-10-02,72.0
72530094846,2018-10-03,88.0
72530094846,2018-10-04,88.0
72530094846,2018-10-05,64.0
72530094846,2018-10-06,70.0
72530094846,2018-10-07,70.0
72530094846,2018-10-08,84.9
72530094846,2018-10-09,84.9
72530094846,2018-10-10,84.9
72530094846,2018-10-11,75.9
72530094846,2018-10-12,51.1
72530094846,2018-10-13,53.1
72530094846,2018-10-14,54.0
72530094846,2018-10-15,54.0
72530094846,2018-10-16,59.0
72530094846,2018-10-17,59.0
72530094846,2018-10-18,57.9
72530094846,2018-10-19,57.9
72530094846,2018-10-20,54.0
72530094846,2018-10-21,51.1
72530094846,2018-10-22,64.0
72530094846,2018-10-23,64.0
72530094846,2018-10-24,54.0
72530094846,2018-10-25,53.1
72530094846,2018-10-26,53.1
72530094846,2018-10-27,54.0
72530094846,2018-10-28,54.0
72530094846,2018-10-29,55.9
72530094846,2018-10-30,64.0
72530094846,2018-10-31,64.0
72530094846,2018-11-01,61.0
72530094846,2018-11-02,52.0
72530094846,2018-11-03,50.0
72530094846,2018-11-04,51.8
72530094846,2018-11-05,52.0
72530094846,2018-11-06,51.1
72530094846,2018-11-07,44.1
72530094846,2018-11-08,41.0
72530094846,2018-11-09,41.0
72530094846,2018-11-10,37.0
72530094846,2018-11-11,41.0
72530094846,2018-11-12,41.0
72530094846,2018-11-13,34.0
72530094846,2018-11-14,36.0
72530094846,2018-11-15,36.0
72530094846,2018-11-16,39.9
72530094846,2018-11-17,36.0
72530094846,2018-11-18,37.0
72530094846,2018-11-19,34.0
72530094846,2018-11-20,34.0
72530094846,2018-11-21,36.0
72530094846,2018-11-22,39.9
72530094846,2018-11-23,51.1
72530094846,2018-11-24,51.1
72530094846,2018-11-25,46.9
72530094846,2018-11-26,37.0
72530094846,2018-11-27,33.1
72530094846,2018-11-28,26.1
72530094846,2018-11-29,37.9
72530094846,2018-11-30,42.1
72530094846,2018-12-01,42.1
72530094846,2018-12-02,44.1
72530094846,2018-12-03,44.1
72530094846,2018-12-04,35.1
72530094846,2018-12-05,32.0
72530094846,2018-12-06,33.1
72530094846,2018-12-07,33.1
72530094846,2018-12-08,32.0
72530094846,2018-12-09,35.1
72530094846,2018-12-10,35.1
72530094846,2018-12-11,37.9
72530094846,2018-12-12,41.0
72530094846,2018-12-13,46.0
72530094846,2018-12-14,46.0
72530094846,2018-12-15,46.0
72530094846,2018-12-16,48.0
72530094846,2018-12-17,48.9
72530094846,2018-12-18,42.1
72530094846,2018-12-19,48.9
72530094846,2018-12-20,48.9
72530094846,2018-12-21,46.0
72530094846,2018-12-22,37.9
72530094846,2018-12-23,37.9
72530094846,2018-12-24,37.9
72530094846,2018-12-25,45.0
72530094846,2018-12-26,46.9
72530094846,2018-12-27,50.0
72530094846,2018-12-28,53.1
72530094846,2018-12-29,30.2
72530094846,2018-12-30,36.0
72530094846,2018-12-31,39.0
72530094846,2019-01-01,39.0
72530094846,2019-01-02,34.0
72530094846,2019-01-03,37.9
72530094846,2019-01-04,48.0
72530094846,2019-01-05,52.0
72530094846,2019-01-06,52.0
72530094846,2019-01-07,53.6
72530094846,2019-01-08,53.1
72530094846,2019-01-09,45.0
72530094846,2019-01-10,25.0
72530094846,2019-01-11,30.0
72530094846,2019-01-12,32.0
72530094846,2019-01-13,32.0
72530094846,2019-01-14,30.9
72530094846,2019-01-15,28.0
72530094846,2019-01-16,34.0
72530094846,2019-01-17,35.1
72530094846,2019-01-18,35.1
72530094846,2019-01-19,30.9
72530094846,2019-01-20,28.0
72530094846,2019-01-21,17.1
72530094846,2019-01-22,32.0
72530094846,2019-01-23,34.0
72530094846,2019-01-24,34.0
72530094846,2019-01-25,21.9
72530094846,2019-01-26,12.0
72530094846,2019-01-27,12.0
72530094846,2019-01-28,34.0
72530094846,2019-01-29,18.0
72530094846,2019-01-30,10.0
72530094846,2019-01-31,-4.0
72530094846,2019-02-01,21.0
72530094846,2019-02-02,42.1
72530094846,2019-02-03,46.4
72530094846,2019-02-04,51.1
72530094846,2019-02-05,51.1
72530094846,2019-02-06,36.0
72530094846,2019-02-07,44.1
72530094846,2019-02-08,28.9
72530094846,2019-02-09,24.1
72530094846,2019-02-10,28.0
72530094846,2019-02-11,30.9
72530094846,2019-02-12,34.0
72530094846,2019-02-13,34.0
72530094846,2019-02-14,50.0
72530094846,2019-02-15,50.0
72530094846,2019-02-16,32.0
72530094846,2019-02-17,28.9
72530094846,2019-02-18,30.9
72530094846,2019-02-19,35.1
72530094846,2019-02-20,37.9
72530094846,2019-02-21,37.9
72530094846,2019-02-22,41.0
72530094846,2019-02-23,41.0
72530094846,2019-02-24,53.1
72530094846,2019-02-25,21.0
72530094846,2019-02-26,23.0
72530094846,2019-02-27,30.0
72530094846,2019-02-28,27.0
72530094846,2019-03-01,34.0
72530094846,2019-03-02,34.0
72530094846,2019-03-03,33.1
72530094846,2019-03-04,25.0
72530094846,2019-03-05,21.0
72530094846,2019-03-06,30.0
72530094846,2019-03-07,30.0
72530094846,2019-03-08,39.0
72530094846,2019-03-09,41.0
72530094846,2019-03-10,43.0
72530094846,2019-03-11,41.0
72530094846,2019-03-12,48.9
72530094846,2019-03-13,57.9
72530094846,2019-03-14,62.1
72530094846,2019-03-15,44.1
72530094846,2019-03-16,41.0
72530094846,2019-03-17,43.0
72530094846,2019-03-18,43.0
72530094846,2019-03-19,48.9
72530094846,2019-03-20,48.9
72530094846,2019-03-21,44.1
72530094846,2019-03-22,46.0
72530094846,2019-03-23,53.1
72530094846,2019-03-24,53.1
72530094846,2019-03-25,50.0
72530094846,2019-03-26,48.0
72530094846,2019-03-27,59.0
72530094846,2019-03-28,64.9
72530094846,2019-03-29,64.9
72530094846,2019-03-30,57.0
72530094846,2019-03-31,45.0
72530094846,2019-04-01,48.9
72530094846,2019-04-02,55.0
72530094846,2019-04-03,57.9
72530094846,2019-04-04,57.9
72530094846,2019-04-05,57.0
72530094846,2019-04-06,66.0
72530094846,2019-04-07,66.9
72530094846,2019-04-08,73.0
72530094846,2019-04-09,73.0
72530094846,2019-04-10,66.0
72530094846,2019-04-11,55.9
72530094846,2019-04-12,55.9
72530094846,2019-04-13,52.0
72530094846,2019-04-14,52.0
72530094846,2019-04-15,52.0
72530094846,2019-04-16,72.0
72530094846,2019-04-17,77.0
72530094846,2019-04-18,77.0
72530094846,2019-04-19,64.9
72530094846,2019-04-20,64.0
72530094846,2019-04-21,77.0
72530094846,2019-04-22,80.1
72530094846,2019-04-23,80.1
72530094846,2019-04-24,64.9
72530094846,2019-04-25,66.9
72530094846,2019-04-26,66.9
72530094846,2019-04-27,63.0
72530094846,2019-04-28,52.0
72530094846,2019-04-29,52.0
72530094846,2019-04-30,51.1
72530094846,2019-05-01,57.9
72530094846,2019-05-02,57.9
72530094846,2019-05-03,55.0
72530094846,2019-05-04,63.0
72530094846,2019-05-05,73.0
72530094846,2019-05-06,73.0
72530094846,2019-05-07,50.0
72530094846,2019-05-08,66.0
72530094846,2019-05-09,68.0
72530094846,2019-05-10,66.9
72530094846,2019-05-11,57.9
72530094846,2019-05-12,53.1
72530094846,2019-05-13,61.0
72530094846,2019-05-14,71.1
72530094846,2019-05-15,73.9
72530094846,2019-05-16,75.9
72530094846,2019-05-17,73.0
72530094846,2019-05-18,79.0
72530094846,2019-05-19,73.0
72530094846,2019-05-20,73.9
72530094846,2019-05-21,57.0
72530094846,2019-05-22,82.0
72530094846,2019-05-23,82.0
72530094846,2019-05-24,73.9
72530094846,2019-05-25,81.0
72530094846,2019-05-26,81.0
72530094846,2019-05-27,73.9
72530094846,2019-05-28,73.0
72530094846,2019-05-29,75.0
72530094846,2019-05-30,78.1
72530094846,2019-05-31,81.0
72530094846,2019-06-01,81.0
72530094846,2019-06-02,80.1
72530094846,2019-06-03,70.0
72530094846,2019-06-04,82.0
72530094846,2019-06-05,82.9
72530094846,2019-06-06,82.9
72530094846,2019-06-07,78.1
72530094846,2019-06-08,78.1
72530094846,2019-06-09,75.9
72530094846,2019-06-10,75.0
72530094846,2019-06-11,82.0
72530094846,2019-06-12,82.0
72530094846,2019-06-13,71.1
72530094846,2019-06-14,80.1
72530094846,2019-06-15,80.1
72530094846,2019-06-16,70.0
72530094846,2019-06-17,66.9
72530094846,2019-06-18,78.1
72530094846,2019-06-19,78.1
72530094846,2019-06-20,69.1
72530094846,2019-06-21,72.0
72530094846,2019-06-22,79.0
72530094846,2019-06-23,81.0
72530094846,2019-06-24,81.0
72530094846,2019-06-25,84.9
72530094846,2019-06-26,89.1
72530094846,2019-06-27,89.1
72530094846,2019-06-28,90.0
72530094846,2019-06-29,90.0
72530094846,2019-06-30,91.0
72530094846,2019-07-01,91.0
72530094846,2019-07-02,91.9
72530094846,2019-07-03,91.9
72530094846,2019-07-04,91.0
72530094846,2019-07-05,91.0
72530094846,2019-07-06,91.0
72530094846,2019-07-07,82.9
72530094846,2019-07-08,82.9
72530094846,2019-07-09,88.0
72530094846,2019-07-10,93.9
72530094846,2019-07-11,93.9
72530094846,2019-07-12,87.1
72530094846,2019-07-13,93.9
72530094846,2019-07-14,93.9
72530094846,2019-07-15,91.9
72530094846,2019-07-16,91.9
72530094846,2019-07-17,91.9
72530094846,2019-07-18,91.9
72530094846,2019-07-19,93.0
72530094846,2019-07-20,95.0
72530094846,2019-07-21,78.1
72530094846,2019-07-22,79.0
72530094846,2019-07-23,80.1
72530094846,2019-07-24,81.0
72530094846,2019-07-25,84.9
72530094846,2019-07-26,84.9
72530094846,2019-07-27,89.1
72530094846,2019-07-28,89.1
72530094846,2019-07-29,89.1
72530094846,2019-07-30,82.0
72530094846,2019-07-31,78.1
72530094846,2019-08-01,80.1
72530094846,2019-08-02,82.9
72530094846,2019-08-03,89.1
72530094846,2019-08-04,89.1
72530094846,2019-08-05,90.0
72530094846,2019-08-06,90.0
72530094846,2019-08-07,88.0
72530094846,2019-08-08,88.0
72530094846,2019-08-09,87.1
72530094846,2019-08-10,86.0
72530094846,2019-08-11,86.0
72530094846,2019-08-12,84.0
72530094846,2019-08-13,86.0
72530094846,2019-08-14,86.0
72530094846,2019-08-15,82.9
72530094846,2019-08-16,84.0
72530094846,2019-08-17,84.0
72530094846,2019-08-18,82.0
72530094846,2019-08-19,84.9
72530094846,2019-08-20,84.9
72530094846,2019-08-21,82.9
72530094846,2019-08-22,82.9
72530094846,2019-08-23,75.9
72530094846,2019-08-24,75.0
72530094846,2019-08-25,78.1
72530094846,2019-08-26,78.1
72530094846,2019-08-27,79.0
72530094846,2019-08-28,79.0
72530094846,2019-08-29,84.0
72530094846,2019-08-30,84.0
72530094846,2019-08-31,75.0
72530094846,2019-09-01,75.0
72530094846,2019-09-02,82.0
72530094846,2019-09-03,82.0
72530094846,2019-09-04,80.1
72530094846,2019-09-05,73.9
72530094846,2019-09-06,73.9
72530094846,2019-09-07,78.1
72530094846,2019-09-08,78.1
72530094846,2019-09-09,75.9
72530094846,2019-09-10,90.0
72530094846,2019-09-11,90.0
72530094846,2019-09-12,89.1
72530094846,2019-09-13,78.1
72530094846,2019-09-14,80.1
72530094846,2019-09-15,80.1
72530094846,2019-09-16,78.1
72530094846,2019-09-17,78.1
72530094846,2019-09-18,82.0
72530094846,2019-09-19,82.9
72530094846,2019-09-20,84.0
72530094846,2019-09-21,84.0
72530094846,2019-09-22,78.1
72530094846,2019-09-23,77.0
72530094846,2019-09-24,79.0
72530094846,2019-09-25,79.0
72530094846,2019-09-26,79.0
72530094846,2019-09-27,72.0
72530094846,2019-09-28,69.1
72530094846,2019-09-29,66.0
72530094846,2019-09-30,84.9
72530094846,2019-10-01,86.0
72530094846,2019-10-02,82.9
72530094846,2019-10-03,69.1
72530094846,2019-10-04,57.0
72530094846,2019-10-05,63.0
72530094846,2019-10-06,66.9
72530094846,2019-10-07,69.1
72530094846,2019-10-08,70.0
72530094846,2019-10-09,70.0
72530094846,2019-10-10,70.0
72530094846,2019-10-11,69.1
72530094846,2019-10-12,66.9
72530094846,2019-10-13,54.0
72530094846,2019-10-14,54.0
72530094846,2019-10-15,62.6
72530094846,2019-10-16,62.1
72530094846,2019-10-17,54.0
72530094846,2019-10-18,59.0
72530094846,2019-10-19,68.0
72530094846,2019-10-20,68.0
72530094846,2019-10-21,66.9
72530094846,2019-10-22,66.9
72530094846,2019-10-23,57.9
72530094846,2019-10-24,57.9
72530094846,2019-10-25,50.0
72530094846,2019-10-26,48.2
72530094846,2019-10-27,57.9
72530094846,2019-10-28,57.9
72530094846,2019-10-29,48.9
72530094846,2019-10-30,45.0
72530094846,2019-10-31,41.0
72530094846,2019-11-01,44.1
72530094846,2019-11-02,44.1
72530094846,2019-11-03,53.1
72530094846,2019-11-04,53.1
72530094846,2019-11-05,51.1
72530094846,2019-11-06,55.0
72530094846,2019-11-07,37.0
72530094846,2019-11-08,32.0
72530094846,2019-11-09,46.0
72530094846,2019-11-10,46.0
72530094846,2019-11-11,43.0
72530094846,2019-11-12,33.1
72530094846,2019-11-13,25.0
72530094846,2019-11-14,30.0
72530094846,2019-11-15,37.9
